################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3905611751748750E+00 a      1586     0    53     1    26
 -1.3432274405171258E+00 a      1587     0    53     1    27
  2.2813125063928235E+00 a      1588     0    53     1    28
  2.9407916837298638E+00 a      1589     0    53     1    29
 -6.7122915894899682E-01 a      1590     0    53     1    30
  3.9575655110856998E+00 a      1591     0    54     1     1
 -6.1168137586959155E+00 a      1592     0    54     1     2
 -4.7039671828418390E+00 a      1593     0    54     1     3
  9.4041546919314492E+00 a      1594     0    54     1     4
  2.9942565592986736E+00 a      1595     0    54     1     5
 -8.4191872245557339E-02 a      1596     0    54     1     6
 -1.3168964894703092E-01 a      1597     0    54     1     7
  1.2202527609623295E-01 a      1598     0    54     1     8
  4.8804051461635184E-01 a      1599     0    54     1     9
 -4.3996371492462671E-01 a      1600     0    54     1    10
  5.1932182208129234E+00 a      1601     0    54     1    11
  9.8506118541040237E+00 a      1602     0    54     1    12
  4.5728743189828496E+00 a      1603     0    54     1    13
  4.7414390526240808E+00 a      1604     0    54     1    14
  3.8491209435442593E+00 a      1605     0    54     1    15
 -4.5025703170395266E+00 a      1606     0    54     1    16
  6.6148252153474751E-01 a      1607     0    54     1    17
 -3.0401722688003270E+00 a      1608     0    54     1    18
 -4.9345749279101203E-01 a      1609     0    54     1    19
  2.0790693800993623E+00 a      1610     0    54     1    20
 -1.3047666249127725E+00 a      1611     0    54     1    21
 -1.7615378631947706E-01 a      1612     0    54     1    22
  3.9388277458583736E+00 a      1613     0    54     1    23
 -4.0158035439754108E-01 a      1614     0    54     1    24
  2.2437924822678967E+00 a      1615     0    54     1    25
 -1.1744512330494168E+00 a      1616     0    54     1    26
  3.8981367791416091E+00 a      1617     0    54     1    27
 -1.7724450963638053E-01 a      1618     0    54     1    28
 -2.7714959341938377E+00 a      1619     0    54     1    29
  1.4848432400409179E+00 a      1620     0    54     1    30
  3.9672745102636773E+00 a      1621     0    55     1     1
 -5.6695500153725380E+00 a      1622     0    55     1     2
 -7.6340484776812332E+00 a      1623     0    55     1     3
  7.4876459242713942E+00 a      1624     0    55     1     4
 -4.9748581914442775E+00 a      1625     0    55     1     5
  7.3966771666534665E+00 a      1626     0    55     1     6
 -4.5454409086176524E+00 a      1627     0    55     1     7
 -1.6345932371005169E+01 a      1628     0    55     1     8
 -1.9649280979309343E+00 a      1629     0    55     1     9
 -1.7828692083695512E+00 a      1630     0    55     1    10
  4.2838117400809121E+00 a      1631     0    55     1    11
  1.8709207822326494E+01 a      1632     0    55     1    12
 -9.2454804332502927E-01 a      1633     0    55     1    13
  2.8712453168407613E-02 a      1634     0    55     1    14
  2.0073824804406888E+00 a      1635     0    55     1    15
  6.8148397751920777E+00 a      1636     0    55     1    16
 -1.1281053580220165E+01 a      1637     0    55     1    17
 -6.0793418586388039E+00 a      1638     0    55     1    18
  8.3434588397223557E+00 a      1639     0    55     1    19
  5.0023663417668285E+00 a      1640     0    55     1    20
 -3.6527109080715388E+00 a      1641     0    55     1    21
 -1.5047274820306502E+00 a      1642     0    55     1    22
  3.5775474607906044E+00 a      1643     0    55     1    23
  7.9747058607408210E+00 a      1644     0    55     1    24
  9.1844654642599846E+00 a      1645     0    55     1    25
  7.0810889571557247E+00 a      1646     0    55     1    26
  1.4108291314153261E+00 a      1647     0    55     1    27
  6.6181387804430980E-01 a      1648     0    55     1    28
 -5.5461852888198737E-01 a      1649     0    55     1    29
  1.7845896705299322E+00 a      1650     0    55     1    30
 -8.1476506737887311E-02 a      1651     0    56     1     1
 -7.0284476940617502E-01 a      1652     0    56     1     2
  2.6479110805190048E-01 a      1653     0    56     1     3
 -1.7110387059723311E+00 a      1654     0    56     1     4
 -1.7407942506346392E+00 a      1655     0    56     1     5
  4.9508649345151307E-01 a      1656     0    56     1     6
  5.3861943671211121E-01 a      1657     0    56     1     7
  5.0151675980973687E-01 a      1658     0    56     1     8
 -1.6557348972383545E-01 a      1659     0    56     1     9
  3.5873226931230229E-01 a      1660     0    56     1    10
 -6.7811724497748627E-01 a      1661     0    56     1    11
 -5.0855910757824396E-01 a      1662     0    56     1    12
  3.3350834526564210E-01 a      1663     0    56     1    13
 -5.0540719634890907E-01 a      1664     0    56     1    14
 -9.8178114736360123E-01 a      1665     0    56     1    15
  3.6843491437843862E-01 a      1666     0    56     1    16
  3.1495301941732237E-02 a      1667     0    56     1    17
 -5.8284137850057682E-01 a      1668     0    56     1    18
  2.3688413769427821E+00 a      1669     0    56     1    19
  7.8742362823209000E-01 a      1670     0    56     1    20
  4.1050278287657130E-02 a      1671     0    56     1    21
 -1.6179055084935137E-02 a      1672     0    56     1    22
 -7.6680525299056390E-01 a      1673     0    56     1    23
 -2.7756614067887070E-01 a      1674     0    56     1    24
  1.1393324082974153E-01 a      1675     0    56     1    25
  3.5955697690438759E-01 a      1676     0    56     1    26
 -3.8997119326848972E-01 a      1677     0    56     1    27
 -2.3215823444006625E-01 a      1678     0    56     1    28
  1.4951227003090356E-01 a      1679     0    56     1    29
 -3.0390580183173038E-01 a      1680     0    56     1    30
 -1.0214552396410053E+00 a      1681     0    57     1     1
  4.2384691104467151E+00 a      1682     0    57     1     2
  2.2891770808886815E+00 a      1683     0    57     1     3
 -4.1305664038427254E+00 a      1684     0    57     1     4
 -3.1672830947981645E-01 a      1685     0    57     1     5
  2.7346591623598454E-01 a      1686     0    57     1     6
  1.5797434651266720E+00 a      1687     0    57     1     7
 -1.2939423621159873E+00 a      1688     0    57     1     8
 -2.3112330828342814E-01 a      1689     0    57     1     9
 -3.3905259534344090E-02 a      1690     0    57     1    10
  1.2080019155714043E-02 a      1691     0    57     1    11
 -2.5643593408264951E+00 a      1692     0    57     1    12
 -2.8769068491338334E-01 a      1693     0    57     1    13
 -2.1132578502661525E+00 a      1694     0    57     1    14
  1.1221646171747255E+00 a      1695     0    57     1    15
  2.4149117399336641E+00 a      1696     0    57     1    16
 -8.2430472441428027E-01 a      1697     0    57     1    17
  2.2164848131555277E+00 a      1698     0    57     1    18
 -3.9457822051268523E+00 a      1699     0    57     1    19
 -6.0162800512052328E-01 a      1700     0    57     1    20
 -6.8784036136393867E-01 a      1701     0    57     1    21
 -1.6995418082863142E-01 a      1702     0    57     1    22
 -2.3537063574380728E+00 a      1703     0    57     1    23
  2.3476893976323399E+00 a      1704     0    57     1    24
 -5.3739837595937701E-01 a      1705     0    57     1    25
  7.1126548736376138E-01 a      1706     0    57     1    26
 -9.8628795595825325E-01 a      1707     0    57     1    27
 -6.5036108555169081E-01 a      1708     0    57     1    28
  4.6454902974413055E-03 a      1709     0    57     1    29
 -3.2784074038470679E-01 a      1710     0    57     1    30
  1.5708108392185245E+00 a      1711     0    58     1     1
 -6.2228985129861858E+00 a      1712     0    58     1     2
 -2.7324614615052565E+00 a      1713     0    58     1     3
  6.4989022636470795E+00 a      1714     0    58     1     4
  6.5728689727005463E-01 a      1715     0    58     1     5
 -5.1438772844038805E-01 a      1716     0    58     1     6
 -2.0241689932821734E+00 a      1717     0    58     1     7
  2.7830575955428805E-01 a      1718     0    58     1     8
  4.3959179130474302E-01 a      1719     0    58     1     9
 -3.2040492707864661E+00 a      1720     0    58     1    10
 -1.2994185408260533E-01 a      1721     0    58     1    11
  2.9377207960269067E+00 a      1722     0    58     1    12
  3.0080344200955511E-01 a      1723     0    58     1    13
  3.2087896615529092E+00 a      1724     0    58     1    14
 -8.4959373470528932E-01 a      1725     0    58     1    15
 -2.6082313591814796E+00 a      1726     0    58     1    16
 -3.4485769846982106E-01 a      1727     0    58     1    17
 -3.7732441757515938E+00 a      1728     0    58     1    18
  6.5353234328063436E+00 a      1729     0    58     1    19
 -4.3282974527886103E-01 a      1730     0    58     1    20
  2.7922960384450644E+00 a      1731     0    58     1    21
  2.8041464245847958E-01 a      1732     0    58     1    22
  3.8206416289036902E+00 a      1733     0    58     1    23
 -1.8241647769064131E+00 a      1734     0    58     1    24
  1.5752495174437169E+00 a      1735     0    58     1    25
 -4.2343323483807410E-01 a      1736     0    58     1    26
  1.4751315809082612E+00 a      1737     0    58     1    27
  1.2264978987914830E+00 a      1738     0    58     1    28
  6.5071655102808568E-01 a      1739     0    58     1    29
  5.0838194143419668E-01 a      1740     0    58     1    30
  8.5115777311383334E-01 a      1741     0    59     1     1
 -4.4385975113819969E+00 a      1742     0    59     1     2
 -2.3194053822344398E+00 a      1743     0    59     1     3
  4.0920592749298876E+00 a      1744     0    59     1     4
  6.2552395036169139E-01 a      1745     0    59     1     5
 -6.8881445232395278E-01 a      1746     0    59     1     6
 -1.9869856989623258E+00 a      1747     0    59     1     7
 -1.0894494240428472E+00 a      1748     0    59     1     8
  1.9815634538421312E-01 a      1749     0    59     1     9
 -7.9365142543459788E-01 a      1750     0    59     1    10
  6.0155041375804708E-01 a      1751     0    59     1    11
  2.9616380501416901E+00 a      1752     0    59     1    12
 -4.9980200534103410E-02 a      1753     0    59     1    13
  1.4748981635265663E+00 a      1754     0    59     1    14
 -1.2054184085413941E+00 a      1755     0    59     1    15
 -2.8729111984430480E+00 a      1756     0    59     1    16
  3.9418362281365310E-01 a      1757     0    59     1    17
 -1.9432853055291788E+00 a      1758     0    59     1    18
  3.1430918701790840E+00 a      1759     0    59     1    19
  6.9076971056167069E-01 a      1760     0    59     1    20
  2.8909759658088119E-01 a      1761     0    59     1    21
  9.3434168738888559E-02 a      1762     0    59     1    22
  1.2450621756804703E+00 a      1763     0    59     1    23
 -1.6726158009205216E+00 a      1764     0    59     1    24
 -3.0382464371456783E-02 a      1765     0    59     1    25
 -1.3450499622920886E-01 a      1766     0    59     1    26
  5.9165021385903582E-01 a      1767     0    59     1    27
 -2.0565793178372394E-01 a      1768     0    59     1    28
 -9.5949508235573844E-01 a      1769     0    59     1    29
  3.3936995388893437E-01 a      1770     0    59     1    30
 -8.6418814527985333E-01 a      1771     0    60     1     1
  2.4632557444990337E+00 a      1772     0    60     1     2
  1.0026584110166805E+00 a      1773     0    60     1     3
 -3.8484141256629805E+00 a      1774     0    60     1     4
 -2.6002356338800623E+00 a      1775     0    60     1     5
 -3.8111733024842531E-01 a      1776     0    60     1     6
  1.4411458519978175E+00 a      1777     0    60     1     7
  6.9598321809988595E-01 a      1778     0    60     1     8
 -2.4987253275557877E-01 a      1779     0    60     1     9
  1.7558160012275565E+00 a      1780     0    60     1    10
 -1.1826982439938329E-01 a      1781     0    60     1    11
 -1.6096836712790916E+00 a      1782     0    60     1    12
  3.0633238440279131E-01 a      1783     0    60     1    13
 -1.5437446340844514E+00 a      1784     0    60     1    14
 -2.0860849550617228E-01 a      1785     0    60     1    15
  1.7468297188126660E+00 a      1786     0    60     1    16
  4.0188410731082103E-01 a      1787     0    60     1    17
  1.4342336630446015E+00 a      1788     0    60     1    18
 -2.1619686918192071E+00 a      1789     0    60     1    19
 -2.5295770737059281E-01 a      1790     0    60     1    20
 -1.4968178714022531E+00 a      1791     0    60     1    21
 -1.5322218720632041E-01 a      1792     0    60     1    22
 -1.7857624582576446E+00 a      1793     0    60     1    23
  1.2868437254840117E+00 a      1794     0    60     1    24
 -2.0849169870264242E-01 a      1795     0    60     1    25
 -9.0618079984016775E-02 a      1796     0    60     1    26
 -7.3169618347690313E-01 a      1797     0    60     1    27
 -1.1534285111053886E+00 a      1798     0    60     1    28
  6.4725307564668688E-01 a      1799     0    60     1    29
 -2.9244350822019988E-01 a      1800     0    60     1    30
 -1.0558509158555407E+00 a      1801     0    61     1     1
  1.9388716818463563E+00 a      1802     0    61     1     2
  2.0680079442381354E+00 a      1803     0    61     1     3
 -3.4890707550180062E+00 a      1804     0    61     1     4
  3.5883213360982169E-01 a      1805     0    61     1     5
 -1.8725404079072387E+00 a      1806     0    61     1     6
  1.3459649693293914E+00 a      1807     0    61     1     7
  2.6044175189289067E+00 a      1808     0    61     1     8
  3.3411932536021671E-01 a      1809     0    61     1     9
  5.7545927714362277E-01 a      1810     0    61     1    10
 -7.4560290657407158E-01 a      1811     0    61     1    11
 -5.3435933329208103E+00 a      1812     0    61     1    12
 -3.2278538042364080E-01 a      1813     0    61     1    13
 -1.4118980837337658E+00 a      1814     0    61     1    14
  2.5564295214821386E-01 a      1815     0    61     1    15
  8.8763419551837830E-01 a      1816     0    61     1    16
  3.1594960121382476E+00 a      1817     0    61     1    17
  8.8572880754704886E-01 a      1818     0    61     1    18
 -2.8914165811187202E+00 a      1819     0    61     1    19
 -1.2293830420234941E+00 a      1820     0    61     1    20
 -2.4521104394560664E-02 a      1821     0    61     1    21
 -2.0565025210633022E-02 a      1822     0    61     1    22
 -7.0902724535897810E-01 a      1823     0    61     1    23
 -6.4510633434758144E-02 a      1824     0    61     1    24
 -7.9888920495499649E-01 a      1825     0    61     1    25
 -8.8150945726913466E-01 a      1826     0    61     1    26
 -1.1393605919867526E-01 a      1827     0    61     1    27
  4.3788610949666290E-01 a      1828     0    61     1    28
  7.8481551789238013E-01 a      1829     0    61     1    29
 -4.5258852516035841E-01 a      1830     0    61     1    30
  7.1922036173806617E-02 a      1831     0    62     1     1
  2.4044982670021095E-01 a      1832     0    62     1     2
 -1.5868934639131832E-01 a      1833     0    62     1     3
  1.3322210026217034E+00 a      1834     0    62     1     4
  1.4795598774475240E+00 a      1835     0    62     1     5
  1.0323869338177022E-01 a      1836     0    62     1     6
 -2.8337178431979043E-01 a      1837     0    62     1     7
 -5.1048498385187324E-01 a      1838     0    62     1     8
  8.9261044412648621E-02 a      1839     0    62     1     9
 -3.1423466695837121E-01 a      1840     0    62     1    10
  2.4463112640553156E-01 a      1841     0    62     1    11
  4.0323670420376712E-01 a      1842     0    62     1    12
 -1.6956791768531694E+00 a      1843     0    62     1    13
  4.4051257073802491E-01 a      1844     0    62     1    14
  3.3738915845831824E-01 a      1845     0    62     1    15
 -4.4032667934385722E-01 a      1846     0    62     1    16
 -7.2096287697056602E-02 a      1847     0    62     1    17
  1.1724396761809844E-01 a      1848     0    62     1    18
 -1.8273613505712438E+00 a      1849     0    62     1    19
 -9.0373621794988410E-02 a      1850     0    62     1    20
  6.3136997743989975E-01 a      1851     0    62     1    21
  2.7744661248626786E-02 a      1852     0    62     1    22
  4.7844421249802416E-01 a      1853     0    62     1    23
 -2.0275767579261539E-01 a      1854     0    62     1    24
 -1.9165628882186850E-01 a      1855     0    62     1    25
 -5.6615356315875484E-02 a      1856     0    62     1    26
  2.0752453910540850E-01 a      1857     0    62     1    27
  6.6648007692959466E-01 a      1858     0    62     1    28
  1.1511232805345868E-01 a      1859     0    62     1    29
  9.8356960190290471E-02 a      1860     0    62     1    30
 -1.0403809726961386E+00 b      1861     1     1
 -6.6124835879547050E-01 b      1862     1     2
 -1.2560174085419432E-01 b      1863     1     3
 -5.5358037173431629E-01 b      1864     1     4
 -4.6362914505797648E-01 b      1865     1     5
 -1.0071242105293083E+00 b      1866     1     6
 -5.2905515626150779E-01 b      1867     1     7
 -9.6879168283462791E-01 b      1868     1     8
 -5.2509147122284761E-01 b      1869     1     9
 -1.0572580332582859E+00 b      1870     1    10
  9.7681254993232280E-01 b      1871     1    11
 -9.1631580712877758E-01 b      1872     1    12
  3.4982725537105941E-01 b      1873     1    13
  6.6770633822605485E-01 b      1874     1    14
  2.2516432826701966E+00 b      1875     1    15
  4.3845705154077055E-02 b      1876     1    16
 -5.5367819812239882E-01 b      1877     1    17
 -6.9391763812167995E-01 b      1878     1    18
  3.7883227745510295E-01 b      1879     1    19
 -1.6749125550352009E-01 b      1880     1    20
 -6.8162072398580895E-02 b      1881     1    21
 -4.3209523921160337E-01 b      1882     1    22
  1.1324423278096543E-01 b      1883     1    23
  2.5125246180911881E-01 b      1884     1    24
  9.9179337808841961E-01 b      1885     1    25
  3.1076538023201250E-01 b      1886     1    26
 -1.1293623710573792E+00 b      1887     1    27
 -7.2268348208766242E-01 b      1888     1    28
 -6.5055276661360673E-01 b      1889     1    29
  1.0091678859100610E+00 b      1890     1    30
  3.9497638347260888E-01 a      1891     1     1     2     1
 -1.2317767791847045E+00 a      1892     1     1     2     2
  2.8382534699681661E-01 a      1893     1     1     2     3
 -4.1442315270270219E-01 a      1894     1     1     2     4
 -9.0281010687122312E-02 a      1895     1     1     2     5
 -1.3071879360049732E-01 a      1896     1     1     2     6
 -4.2058559238537192E-02 a      1897     1     1     2     7
 -1.9687755005163252E-01 a      1898     1     1     2     8
  7.4736818674047545E-01 a      1899     1     1     2     9
 -1.1104539677169285E+00 a      1900     1     1     2    10
 -7.2644503879150790E-01 a      1901     1     1     2    11
  8.3807442342241600E-01 a      1902     1     1     2    12
 -1.5624879521616948E+00 a      1903     1     1     2    13
 -2.5989364281255867E-02 a      1904     1     1     2    14
  2.4480861993525596E-01 a      1905     1     1     2    15
  5.1195833074642549E-01 a      1906     1     1     2    16
  7.2790134739663381E-01 a      1907     1     1     2    17
 -1.6165782920057268E+00 a      1908     1     1     2    18
  1.3645353175506489E+00 a      1909     1     1     2    19
 -4.5113232074193696E-02 a      1910     1     1     2    20
  4.7429172838715141E+00 a      1911     1     1     2    21
 -2.6484323138429966E-01 a      1912     1     1     2    22
  9.6411089860425891E-01 a      1913     1     1     2    23
 -3.0292961151174360E+00 a      1914     1     1     2    24
 -1.0434450286205783E+00 a      1915     1     1     2    25
 -1.3677482381337756E+00 a      1916     1     1     2    26
 -5.0433508553631279E-01 a      1917     1     1     2    27
 -1.0921095469671989E+00 a      1918     1     1     2    28
 -1.7729970968160029E+00 a      1919     1     1     2    29
  1.1084904008525478E+00 a      1920     1     1     2    30
  7.1080574076394998E-01 a      1921     1     2     2     1
 -8.5497641080605213E-01 a      1922     1     2     2     2
 -8.0904514887028822E-03 a      1923     1     2     2     3
 -5.3957150951621757E-01 a      1924     1     2     2     4
  5.4784343095764437E-02 a      1925     1     2     2     5
 -4.0155586429752942E-02 a      1926     1     2     2     6
 -1.1875358249981448E-02 a      1927     1     2     2     7
 -5.5849953574269334E-02 a      1928     1     2     2     8
 -2.0007948950641417E-02 a      1929     1     2     2     9
  2.3742431595070354E-01 a      1930     1     2     2    10
  5.5576174578575110E-01 a      1931     1     2     2    11
  3.2288338506895342E-01 a      1932     1     2     2    12
  7.8848429111221918E-02 a      1933     1     2     2    13
  2.0961025882659960E-02 a      1934     1     2     2    14
  7.9738374011162794E-01 a      1935     1     2     2    15
 -4.5440679470214262E-01 a      1936     1     2     2    16
  8.8884959512571549E-01 a      1937     1     2     2    17
  4.4720702419304581E-01 a      1938     1     2     2    18
  1.9368199674306524E-01 a      1939     1     2     2    19
 -4.6816253939110278E-02 a      1940     1     2     2    20
 -1.7258656558814314E+00 a      1941     1     2     2    21
 -2.0181406403374468E-02 a      1942     1     2     2    22
 -1.1132982137858363E+00 a      1943     1     2     2    23
 -4.4552090173563136E-01 a      1944     1     2     2    24
  3.0562657485335509E-01 a      1945     1     2     2    25
  8.3440205614005031E-02 a      1946     1     2     2    26
 -2.2869918954306279E-01 a      1947     1     2     2    27
  3.7391396359037438E-01 a      1948     1     2     2    28
 -7.6604371714236141E-01 a      1949     1     2     2    29
 -5.3909380122574502E-01 a      1950     1     2     2    30
 -2.0111558452852965E+00 a      1951     1     3     2     1
  3.1029615714974828E+00 a      1952     1     3     2     2
 -2.4935277192792346E-01 a      1953     1     3     2     3
 -1.4037278189674383E+00 a      1954     1     3     2     4
 -3.0971380824404249E-01 a      1955     1     3     2     5
  5.3985938407724719E-02 a      1956     1     3     2     6
  2.5376917639018320E-02 a      1957     1     3     2     7
 -6.2089848043754803E-01 a      1958     1     3     2     8
  3.8898648455132906E-01 a      1959     1     3     2     9
  4.8655238672926626E-01 a      1960     1     3     2    10
 -1.0917044898452335E+00 a      1961     1     3     2    11
  3.6758770560515192E-01 a      1962     1     3     2    12
 -1.8205476516449204E+00 a      1963     1     3     2    13
  1.1432398867053499E-01 a      1964     1     3     2    14
 -9.7243094989071066E-01 a      1965     1     3     2    15
 -7.4307601484169816E-01 a      1966     1     3     2    16
 -7.4691727552500475E-01 a      1967     1     3     2    17
 -8.6214859205368743E-01 a      1968     1     3     2    18
  6.9563658051068178E-01 a      1969     1     3     2    19
 -3.0750993288130489E-02 a      1970     1     3     2    20
  6.4954007700234684E-01 a      1971     1     3     2    21
  1.4071955216888726E-02 a      1972     1     3     2    22
  1.5870231463772453E+00 a      1973     1     3     2    23
  1.0069157458065592E+00 a      1974     1     3     2    24
  9.6579545696465940E-01 a      1975     1     3     2    25
  4.1137220726918200E-01 a      1976     1     3     2    26
 -2.5324957764271921E-01 a      1977     1     3     2    27
  3.9815066737014271E-01 a      1978     1     3     2    28
  1.0703990398434871E+00 a      1979     1     3     2    29
  2.1582682784660951E+00 a      1980     1     3     2    30
  2.6402507218113813E-01 a      1981     1     4     2     1
  7.9958625772586045E-01 a      1982     1     4     2     2
  4.2054723576725996E-02 a      1983     1     4     2     3
  2.3495205012376344E-01 a      1984     1     4     2     4
 -9.4986070365012970E-02 a      1985     1     4     2     5
  3.2383305905923823E-02 a      1986     1     4     2     6
 -1.5240392249045682E-02 a      1987     1     4     2     7
  2.8928381518500018E-01 a      1988     1     4     2     8
 -5.4603732077635560E-02 a      1989     1     4     2     9
 -4.2597816602554373E-01 a      1990     1     4     2    10
  3.5285053730224925E-01 a      1991     1     4     2    11
 -1.5102954659040648E-02 a      1992     1     4     2    12
 -2.9021422316568984E-01 a      1993     1     4     2    13
 -1.2938702099816129E-02 a      1994     1     4     2    14
  6.1006488326681807E-01 a      1995     1     4     2    15
  6.5258182638538054E-01 a      1996     1     4     2    16
 -3.9972686323048295E-01 a      1997     1     4     2    17
 -4.7544436613478264E-01 a      1998     1     4     2    18
  5.3569717621391522E-01 a      1999     1     4     2    19
  4.2260615452754641E-02 a      2000     1     4     2    20
 -1.8829802794062958E+00 a      2001     1     4     2    21
 -2.8782545868399814E-02 a      2002     1     4     2    22
 -2.8726113323488865E-02 a      2003     1     4     2    23
  8.3483816392736880E-03 a      2004     1     4     2    24
 -5.5481651835795420E-01 a      2005     1     4     2    25
  2.6149958609034074E-01 a      2006     1     4     2    26
  3.9153511312710783E-02 a      2007     1     4     2    27
  7.2792611313143696E-01 a      2008     1     4     2    28
  5.3347852730460124E-02 a      2009     1     4     2    29
  3.0810898254753975E-02 a      2010     1     4     2    30
 -3.4468633020597161E-01 a      2011     1     5     2     1
  7.0267169152716524E-02 a      2012     1     5     2     2
  1.6611389405678821E-02 a      2013     1     5     2     3
 -1.8520116382248084E-01 a      2014     1     5     2     4
  8.5844190530788456E-02 a      2015     1     5     2     5
  1.8412868730655577E-02 a      2016     1     5     2     6
 -2.9617573402005982E-02 a      2017     1     5     2     7
  8.7209729393316970E-01 a      2018     1     5     2     8
  1.3743664608125868E-02 a      2019     1     5     2     9
 -1.8459269058617012E+00 a      2020     1     5     2    10
 -1.1369499390577285E+00 a      2021     1     5     2    11
 -6.4192593647212914E-01 a      2022     1     5     2    12
  1.3783707908572707E+00 a      2023     1     5     2    13
 -8.3016197012031848E-02 a      2024     1     5     2    14
 -1.5831639428786498E-01 a      2025     1     5     2    15
  7.2756116944130955E-01 a      2026     1     5     2    16
  2.7609510412126861E+00 a      2027     1     5     2    17
  9.8038755394384447E-01 a      2028     1     5     2    18
 -1.1509468376106768E+00 a      2029     1     5     2    19
 -7.0042032409840166E-02 a      2030     1     5     2    20
  2.6408926968186188E+00 a      2031     1     5     2    21
 -1.8018855761095343E-01 a      2032     1     5     2    22
  9.7671084855655210E-01 a      2033     1     5     2    23
 -4.7029316842169194E-01 a      2034     1     5     2    24
 -3.8103634095551986E-01 a      2035     1     5     2    25
 -8.7845361537141536E-02 a      2036     1     5     2    26
  5.8137984495481909E-01 a      2037     1     5     2    27
 -7.1526490562822820E-01 a      2038     1     5     2    28
 -4.0312380341158965E-01 a      2039     1     5     2    29
  9.7986297112946252E-01 a      2040     1     5     2    30
  2.6442097223009164E+00 a      2041     1     6     2     1
  1.1205346454692631E+00 a      2042     1     6     2     2
  3.1588373962936518E-02 a      2043     1     6     2     3
 -2.2266182358038394E-01 a      2044     1     6     2     4
 -1.0894874211411368E-01 a      2045     1     6     2     5
 -1.1038522824936869E-01 a      2046     1     6     2     6
  1.2040739469622003E-04 a      2047     1     6     2     7
 -8.5654857713590848E-01 a      2048     1     6     2     8
  1.8926442906602628E-01 a      2049     1     6     2     9
  1.6694937025287897E+00 a      2050     1     6     2    10
 -1.1658793983307184E-01 a      2051     1     6     2    11
  8.9719070798733702E-01 a      2052     1     6     2    12
 -1.3636565019593998E+00 a      2053     1     6     2    13
  1.0360998586611318E-01 a      2054     1     6     2    14
  1.2071045080833344E-01 a      2055     1     6     2    15
  6.7219217119800645E-01 a      2056     1     6     2    16
 -7.1292709170540058E-01 a      2057     1     6     2    17
  1.2321240045401034E+00 a      2058     1     6     2    18
  3.5302782303537816E-01 a      2059     1     6     2    19
  2.5809135638920115E-02 a      2060     1     6     2    20
  1.3551495038804444E+00 a      2061     1     6     2    21
 -2.2529077331432223E-01 a      2062     1     6     2    22
  2.3192570515362770E-01 a      2063     1     6     2    23
  1.4711413191744556E+00 a      2064     1     6     2    24
 -7.1911673324119185E-01 a      2065     1     6     2    25
  2.3686641912154854E-01 a      2066     1     6     2    26
  1.2633733781125054E+00 a      2067     1     6     2    27
 -1.2544180314757187E+00 a      2068     1     6     2    28
  3.4540513714551124E-01 a      2069     1     6     2    29
 -1.8628945352794355E-03 a      2070     1     6     2    30
 -9.1928521751533343E-01 a      2071     1     7     2     1
  1.0817689530044476E-01 a      2072     1     7     2     2
  2.3692208323672223E-01 a      2073     1     7     2     3
  2.4390980523066855E-01 a      2074     1     7     2     4
  8.6822015601832753E-02 a      2075     1     7     2     5
 -3.3402579951614171E-02 a      2076     1     7     2     6
 -6.4700671783533614E-02 a      2077     1     7     2     7
 -3.3227868320399251E-01 a      2078     1     7     2     8
  1.3151040080348302E+00 a      2079     1     7     2     9
  1.7738453172792754E+00 a      2080     1     7     2    10
  6.4434684419301835E-01 a      2081     1     7     2    11
 -8.1137529876454806E-01 a      2082     1     7     2    12
 -1.0731765084422367E+00 a      2083     1     7     2    13
 -4.8448603851586600E-02 a      2084     1     7     2    14
  1.9881712782150534E+00 a      2085     1     7     2    15
  7.6455136053146655E-01 a      2086     1     7     2    16
 -4.0330140909091444E-01 a      2087     1     7     2    17
 -1.7538006653035283E+00 a      2088     1     7     2    18
 -1.2402217202922119E+00 a      2089     1     7     2    19
  2.0686098904304057E-01 a      2090     1     7     2    20
  4.4571927381984588E+00 a      2091     1     7     2    21
  1.4042654060863385E-01 a      2092     1     7     2    22
  4.2309833724728096E-01 a      2093     1     7     2    23
 -8.3598631139254753E-01 a      2094     1     7     2    24
 -1.3190247390711023E+00 a      2095     1     7     2    25
  5.3344090048456572E-01 a      2096     1     7     2    26
 -1.2333792038487608E+00 a      2097     1     7     2    27
 -1.4853467461514330E-01 a      2098     1     7     2    28
  8.9595391022828208E-01 a      2099     1     7     2    29
  1.0216220154532181E-01 a      2100     1     7     2    30
  4.0172282936663167E-01 a      2101     1     8     2     1
  6.7419011355314518E-01 a      2102     1     8     2     2
 -1.0214003197026192E-01 a      2103     1     8     2     3
  3.1541113783775004E-01 a      2104     1     8     2     4
  1.7392641793316409E-02 a      2105     1     8     2     5
 -2.7817744827747262E-02 a      2106     1     8     2     6
  2.7083527598142573E-02 a      2107     1     8     2     7
  6.6861418109503123E-01 a      2108     1     8     2     8
